Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
50;4;6;3.0082108289346907e+00;3.0082108289346916e+00;1.0000000000000000e+00;1.8358587643600644e-16;3.4998449174646039e-16;0.0000000000000000e+00;1.3556469226328576e-16;1.5375902967023909e-16;7.2111100739383649e-17
51;4;6;1.5265124330747671e+01;1.5265124330747675e+01;1.0000000000000000e+00;1.2919517348320736e-16;6.1503551970098143e-16;3.3306690738754696e-16;2.4638716641890384e-17;1.9216205752279596e-16;3.5381555418772973e-17
52;4;6;2.8630115149460238e+00;2.8630115149460238e+00;1.0000000000000000e+00;6.4098756212785473e-17;2.8395821348397772e-16;0.0000000000000000e+00;1.0226912313242359e-17;1.0844626642751430e-16;0.0000000000000000e+00
53;4;6;2.8944805879895572e+00;2.8944805879895577e+00;1.0000000000000000e+00;1.8129866073473580e-16;3.0064981632552894e-16;0.0000000000000000e+00;2.0983184235742518e-17;2.7621560420453764e-16;6.5092594645258374e-17
54;4;6;2.9028428941038014e+00;2.9028428941038000e+00;1.0000000000000000e+00;1.7916147020621912e-17;1.6184142622847344e-16;0.0000000000000000e+00;1.3557629770763241e-16;7.6616854295788603e-17;2.7755575615628914e-17
55;4;6;4.7831946360512285e+00;4.7831946360512294e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.9679238120005224e-16;0.0000000000000000e+00;2.3608545798902390e-17;0.0000000000000000e+00;1.3877787807814457e-17
56;4;6;2.9957040740517202e+00;2.9957040740517193e+00;1.0000000000000000e+00;6.6555532242561499e-17;1.4377638216952162e-16;2.2204460492503131e-16;4.4355521013196646e-17;7.6834652216069333e-17;5.7219584981527968e-17
57;4;6;3.2632121842516537e+00;3.2632121842516533e+00;1.0000000000000000e+00;1.2944338730181989e-16;2.5851454324706198e-16;0.0000000000000000e+00;6.4009719558406579e-17;1.7755869794379299e-16;1.3165625507162629e-16
58;4;6;6.3039273351372103e+00;6.3039273351372103e+00;1.0000000000000000e+00;6.5092594645258374e-17;2.2448867873042660e-16;0.0000000000000000e+00;5.7296259853282223e-17;0.0000000000000000e+00;0.0000000000000000e+00
59;4;6;3.3382516615199247e+00;3.3382516615199256e+00;1.0000000000000000e+00;2.5337258102033828e-17;1.9772804017402512e-16;2.2204460492503131e-16;6.8216074042585176e-17;8.0186954059032028e-17;2.7755575615628914e-17
60;4;6;3.6809840328478622e+00;3.6809840328478618e+00;1.0000000000000000e+00;1.2944338730181989e-16;1.9789031187977292e-16;0.0000000000000000e+00;5.4571522350697364e-17;8.4357899010061495e-17;2.7755575615628914e-17
61;4;6;3.0029415621445272e+00;3.0029415621445272e+00;1.0000000000000000e+00;1.3141222102480508e-16;2.2448867873042660e-16;1.1102230246251565e-16;4.6080536691792636e-17;0.0000000000000000e+00;0.0000000000000000e+00
62;4;6;3.2922895913975103e+00;3.2922895913975094e+00;1.0000000000000000e+00;8.0123445265981841e-18;2.2044870664935018e-16;0.0000000000000000e+00;3.6398922617400893e-17;7.9701863124927490e-17;0.0000000000000000e+00
63;4;6;3.1499273141154820e+00;3.1499273141154838e+00;1.0000000000000000e+00;1.2944338730181989e-16;1.3067738457833281e-16;0.0000000000000000e+00;1.7387738940578570e-16;7.8355170388982086e-17;5.1925927263190304e-17
64;4;6;3.4050902254207389e+00;3.4050902254207389e+00;1.0000000000000000e+00;9.1002740403051136e-17;1.8497933761715089e-16;2.2204460492503131e-16;1.9759204438357058e-16;8.1757956839927325e-17;8.2102099883957449e-17
65;4;6;2.9751459953820749e+00;2.9751459953820749e+00;1.0000000000000000e+00;3.6295124768498446e-16;2.3221980631040627e-16;2.2204460492503131e-16;3.1923764078240219e-17;3.9156658057942888e-16;0.0000000000000000e+00
66;4;6;4.0765827058586961e+00;4.0765827058586970e+00;1.0000000000000000e+00;1.8147562384249223e-16;2.5652018718461626e-16;0.0000000000000000e+00;1.5345884599884916e-16;0.0000000000000000e+00;3.9252311467094379e-17
67;4;6;4.2103902618400824e+00;4.2103902618400841e+00;1.0000000000000000e+00;8.0123445265981841e-18;2.5652018718461626e-16;0.0000000000000000e+00;1.4581971483431367e-16;0.0000000000000000e+00;5.5511151231257827e-17
68;4;6;4.9035246046336196e+00;4.9035246046336214e+00;1.0000000000000000e+00;6.4597586741603678e-17;1.4422220147876730e-16;2.2204460492503131e-16;3.3799555475514577e-17;1.0234906711158082e-16;5.3748441061865729e-17
69;4;6;3.3680683570331782e+00;3.3680683570331786e+00;1.0000000000000000e+00;1.9296280882980161e-16;1.4422220147876730e-16;2.2204460492503131e-16;3.1779091178176925e-17;1.1507062150464238e-16;3.9252311467094379e-17
70;4;6;3.1033863201711966e+00;3.1033863201711980e+00;1.0000000000000000e+00;7.0308037880415252e-17;7.2554865547793877e-17;0.0000000000000000e+00;2.6944064416741902e-17;7.9034488354391610e-17;0.0000000000000000e+00
71;4;6;3.8507145784091454e+00;3.8507145784091441e+00;1.0000000000000000e+00;1.2869730969111293e-16;7.2554865547793877e-17;0.0000000000000000e+00;7.3696443576655452e-18;8.7207134727631760e-17;2.7755575615628914e-17
72;4;6;3.1046461120997231e+00;3.1046461120997226e+00;1.0000000000000000e+00;1.7916147020621912e-17;4.8074067159589102e-17;2.2204460492503131e-16;6.7493742736355255e-17;0.0000000000000000e+00;6.7986997775525911e-17
73;4;6;4.8911718779405797e+00;4.8911718779405815e+00;1.0000000000000000e+00;1.2844765415108726e-16;1.4422220147876730e-16;1.1102230246251565e-16;3.0516923126755462e-17;1.0216667004077350e-16;8.9938344249971552e-17
74;4;6;4.3739472765503615e+00;4.3739472765503633e+00;1.0000000000000000e+00;6.4597586741603678e-17;1.8200548080610227e-16;3.3306690738754696e-16;9.9589596131214086e-18;1.3372812008754221e-16;0.0000000000000000e+00
75;4;6;9.6153609616373057e+00;9.6153609616373128e+00;1.0000000000000000e+00;8.9580735103109559e-18;3.4567022381603073e-16;4.4408920985006262e-16;1.3352252047467990e-17;0.0000000000000000e+00;6.9388939039072284e-18
76;4;6;5.9183689419280148e+00;5.9183689419280165e+00;1.0000000000000000e+00;6.6071485584007679e-17;1.8218175734214821e-16;2.2204460492503131e-16;1.7237348622569502e-17;1.6540605265373253e-16;6.6555532242561487e-17
77;4;6;3.0974653887880299e+00;3.0974653887880290e+00;1.0000000000000000e+00;2.4037033579794551e-17;2.8811036184609860e-16;2.2204460492503131e-16;1.4152605251878698e-17;1.7702611353767288e-16;2.7755575615628914e-17
78;4;6;4.3347771216552857e+00;4.3347771216552848e+00;1.0000000000000000e+00;6.4597586741603678e-17;3.3927336030042769e-16;0.0000000000000000e+00;1.4488181480708724e-16;9.3991636660121464e-17;3.7367087251761353e-17
79;4;6;3.5387877674796551e+00;3.5387877674796542e+00;1.0000000000000000e+00;1.8165241455547637e-16;2.2463161964190524e-16;2.2204460492503131e-16;1.0123398332121782e-17;8.3264603103448424e-17;5.8878467200641560e-17
80;4;6;3.9661039716986348e+00;3.9661039716986357e+00;1.0000000000000000e+00;9.2054830157378692e-17;9.6148134319178203e-17;0.0000000000000000e+00;5.0375134730196781e-17;1.9849734430028849e-16;3.9252311467094379e-17
81;4;6;3.1447295930318289e+00;3.1447295930318275e+00;1.0000000000000000e+00;1.3067738457833281e-16;1.3067738457833281e-16;0.0000000000000000e+00;2.9580926411345361e-17;1.1219548441509282e-16;2.7755575615628914e-17
82;4;6;4.8613069677718590e+00;4.8613069677718608e+00;1.0000000000000000e+00;2.0030861316495460e-17;2.5876275697994664e-16;2.2204460492503131e-16;4.0621412870755479e-17;1.0172560718997136e-16;4.9065389333867972e-17
