Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
74;3;3;4.4620392768365171e+00;4.4620392768365154e+00;1.0000000000000000e+00;1.8147562384249223e-16;1.9939778329537759e-16;1.1102230246251565e-16;1.5226555887310174e-17;1.3604155991890971e-16;5.6063213627647739e-32
75;3;3;5.2313646673817811e+00;5.2313646673817802e+00;1.0000000000000000e+00;1.2018516789897275e-17;3.4464449714036388e-16;2.2204460492503131e-16;3.8164934724095793e-17;7.6920860931438497e-17;1.2992693841461513e-32
76;3;3;9.4214801602976301e+00;9.4214801602976284e+00;1.0000000000000000e+00;2.7244916946088257e-16;1.3618157515300234e-15;2.2204460492503131e-16;5.4615532781733935e-17;1.4677453823966839e-16;6.1733272302879770e-32
77;3;3;7.8005138421036948e+00;7.8005138421036975e+00;1.0000000000000000e+00;2.9376472035414910e-16;1.2478760383620228e-15;2.2204460492503131e-16;3.9186472815377391e-17;1.1620746695735403e-16;1.4379235390609894e-31
78;3;3;5.9310803396098857e+00;5.9310803396098910e+00;1.0000000000000000e+00;1.3407216768447582e-16;3.5263419678556778e-16;0.0000000000000000e+00;3.3355608715370180e-17;1.0513390886482121e-16;5.7809119817888298e-32
79;3;3;7.5392985072522638e+00;7.5392985072522762e+00;1.0000000000000000e+00;1.9296280882980161e-16;4.1053004707339800e-16;0.0000000000000000e+00;1.2218057478470020e-16;0.0000000000000000e+00;6.1067029181964231e-32
80;3;3;7.8005138421036975e+00;7.8005138421036930e+00;1.0000000000000000e+00;2.7194799110210365e-16;1.2777291023838262e-15;1.1102230246251565e-16;3.3807689279186413e-17;0.0000000000000000e+00;7.7458858595858214e-32
81;3;3;1.1627371458564948e+01;1.1627371458564943e+01;1.0000000000000000e+00;4.7993876833270450e-16;7.8061785426937393e-16;0.0000000000000000e+00;6.0149721562064008e-17;9.2472067756902143e-17;1.2268583000091690e-31
82;3;3;1.1627371458564930e+01;1.1627371458564937e+01;1.0000000000000000e+00;3.1412069466598248e-16;1.0225738236897536e-15;0.0000000000000000e+00;5.0715629532864982e-17;6.3811789160210746e-17;2.2698867759077617e-31
83;3;3;1.4360316283472901e+01;1.4360316283472926e+01;1.0000000000000000e+00;3.8492624019179488e-16;2.6432510865096777e-15;0.0000000000000000e+00;1.3905927461870481e-16;1.4918791094193226e-16;5.8012117911987919e-32
84;3;3;2.9633223116198697e+00;2.9633223116198724e+00;1.0000000000000000e+00;1.9577028858666474e-16;2.5349923565510172e-16;2.2204460492503131e-16;4.6929522935299369e-17;9.5731175809763639e-17;5.2095428607507011e-32
85;3;3;4.3171176843973971e+00;4.3171176843973971e+00;1.0000000000000000e+00;1.9902250925351172e-16;4.2427615079732407e-16;0.0000000000000000e+00;1.4266672242043772e-16;1.1859934032062550e-16;6.5159856802792667e-32
86;3;3;5.3570377466190928e+00;5.3570377466190910e+00;1.0000000000000000e+00;1.7040170351637047e-16;4.2081483992809873e-16;2.2204460492503131e-16;1.3942086258403638e-17;2.7373787470199904e-16;1.8012954145434365e-32
87;3;3;4.0031498029617358e+00;4.0031498029617358e+00;1.0000000000000000e+00;1.4735962853836897e-16;1.7337980432750555e-16;0.0000000000000000e+00;3.1248095409942262e-17;4.5938623954458703e-17;7.7672869225689400e-32
88;3;3;5.5492769743841798e+01;5.5492769743841720e+01;1.0000000000000000e+00;1.9310309904180154e-15;6.4427582691859517e-14;4.4408920985006262e-16;2.1649489086732037e-16;6.9274314888908221e-17;4.0787265815875312e-30
89;3;3;7.7249361336348832e+00;7.7249361336348885e+00;1.0000000000000000e+00;1.3240081135693487e-16;3.1473773247247721e-16;2.2204460492503131e-16;2.4326292166470082e-16;5.9010013801803331e-17;7.1350107765284487e-32
